time,open,high,low,close,volume
1673654400000,19909.00000000,21550.00000000,19869.50000000,21179.00000000,652448.70200000
1673913600000,21179.00000000,21673.00000000,20385.00000000,21058.50000000,555286.46800000
1674172800000,21058.50000000,23381.00000000,20853.00000000,22703.50000000,591202.53700000
1674432000000,22703.50000000,23875.00000000,22319.00000000,23056.50000000,533771.47900000
1674691200000,23056.50000000,23515.50000000,22523.00000000,23022.00000000,318935.72700000
1674950400000,23022.00000000,23966.00000000,22480.50000000,23130.00000000,448992.31800000
1675209600000,23130.00000000,24280.00000000,22755.00000000,23433.50000000,469681.28200000
1675468800000,23433.50000000,23587.50000000,22612.50000000,22763.50000000,247216.59800000
1675728000000,22763.50000000,23462.50000000,21698.00000000,21802.00000000,431975.39000000
1675987200000,21802.00000000,22079.00000000,21431.10000000,21776.90000000,256485.92500000
1676246400000,21776.90000000,24428.90000000,21327.50000000,24330.30000000,559055.20700000
1676505600000,24330.30000000,25296.10000000,23340.00000000,24637.90000000,652496.32600000
1676764800000,24637.90000000,25295.00000000,23816.70000000,24455.50000000,547284.35800000
1677024000000,24455.50000000,24602.90000000,22800.00000000,23185.10000000,607669.85700000
1677283200000,23185.10000000,23889.00000000,22712.30000000,23484.10000000,343780.06400000
1677542400000,23484.10000000,24028.40000000,23010.00000000,23462.50000000,403361.61600000
1677801600000,23462.50000000,23469.90000000,21905.00000000,22419.00000000,309286.11400000
1678060800000,22419.00000000,22594.70000000,21559.00000000,21702.00000000,388963.43600000
1678320000000,21702.00000000,21837.50000000,19535.00000000,20450.10000000,842245.27400000
1678579200000,20450.10000000,26500.00000000,20260.90000000,24684.70000000,1135387.07900000
1678838400000,24684.70000000,27766.00000000,23868.10000000,27382.20000000,916486.90400000
1679097600000,27382.20000000,28480.00000000,26555.00000000,27703.60000000,664963.58000000
1679356800000,27703.60000000,28897.00000000,26583.40000000,28278.00000000,748404.44800000
1679616000000,28278.00000000,28353.20000000,26956.00000000,27951.60000000,404300.40100000
1679875200000,27951.60000000,28644.50000000,26474.30000000,28330.00000000,543866.17900000
1680134400000,28330.00000000,29197.20000000,27486.60000000,28435.10000000,489642.33400000
1680393600000,28435.10000000,28550.00000000,27175.00000000,28149.70000000,424744.79400000
1680652800000,28149.70000000,28797.10000000,27670.00000000,27884.20000000,333420.95700000
1680912000000,27884.20000000,29864.00000000,27764.00000000,29628.10000000,308099.85800000
1681171200000,29628.10000000,30600.00000000,29579.50000000,30366.20000000,473078.29400000
1681430400000,30366.20000000,31061.70000000,29936.00000000,30295.90000000,296685.73200000
1681689600000,30295.90000000,30500.00000000,28555.00000000,28797.10000000,533662.47500000
1681948800000,28797.10000000,29082.80000000,27058.00000000,27799.20000000,502197.14500000
1682208000000,27799.20000000,28388.00000000,26933.00000000,28277.30000000,432543.49200000
1682467200000,28277.30000000,30062.00000000,27200.00000000,29296.10000000,841735.83600000
1682726400000,29296.10000000,29955.00000000,27640.10000000,28051.20000000,400164.65300000
1682985600000,28051.20000000,29384.20000000,27860.00000000,28818.90000000,494489.08400000
1683244800000,28818.90000000,29833.00000000,28325.00000000,28413.90000000,376191.30500000
1683504000000,28413.90000000,28615.00000000,26700.00000000,27577.30000000,498363.38300000
1683763200000,27577.30000000,27618.00000000,25764.00000000,26767.10000000,387514.72200000
1684022400000,26767.10000000,27648.00000000,26534.30000000,27020.40000000,291745.62000000
1684281600000,27020.40000000,27565.20000000,26341.30000000,26868.80000000,367224.66200000
1684540800000,26868.80000000,27282.10000000,26510.00000000,26834.70000000,207593.45800000
1684800000000,26834.70000000,27495.60000000,25851.00000000,26456.60000000,361830.99800000
1685059200000,26456.60000000,28280.00000000,26306.80000000,28049.90000000,265015.94000000
1685318400000,28049.90000000,28449.00000000,26817.00000000,27199.00000000,335637.82500000
1685577600000,27199.00000000,27343.40000000,26480.70000000,27059.10000000,256332.00100000
1685836800000,27059.10000000,27450.00000000,25324.20000000,27216.90000000,477250.52200000
1686096000000,27216.90000000,27397.00000000,26115.40000000,26466.90000000,332414.91100000
1686355200000,26466.90000000,26527.70000000,25334.00000000,25895.30000000,323575.15300000
1686614400000,25895.30000000,26420.00000000,24779.50000000,25585.90000000,390117.55100000
1686873600000,25585.90000000,26886.80000000,25155.00000000,26333.50000000,318795.03500000
1687132800000,26333.50000000,30800.00000000,26250.00000000,29985.70000000,706457.89000000
1687392000000,29985.70000000,31444.00000000,29503.40000000,30528.00000000,482844.78800000
1687651200000,30528.00000000,31042.10000000,29917.00000000,30680.70000000,339616.97200000
1687910400000,30680.70000000,31291.90000000,29412.80000000,30465.50000000,533493.35900000
1688169600000,30465.50000000,31399.40000000,30138.40000000,31149.10000000,220141.33500000
1688428800000,31149.10000000,31543.10000000,29810.10000000,29875.10000000,404767.83500000
1688688000000,29875.10000000,30451.00000000,29675.10000000,30150.00000000,170975.57000000
1688947200000,30150.00000000,31035.50000000,29927.50000000,30367.80000000,344464.74500000
1689206400000,30367.80000000,31843.90000000,29873.00000000,30268.60000000,378874.26500000
1689465600000,30268.60000000,30445.40000000,29362.00000000,29851.00000000,241700.30200000
1689724800000,29851.00000000,30407.00000000,29488.10000000,29888.40000000,255222.01500000
1689984000000,29888.40000000,30330.00000000,28851.00000000,29158.90000000,210211.29200000
1690243200000,29158.90000000,29665.10000000,29026.70000000,29209.60000000,205049.94100000
1690502400000,29209.60000000,29545.80000000,29000.40000000,29273.10000000,141890.99900000
1690761600000,29273.10000000,30040.00000000,28555.60000000,29169.80000000,378164.47000000
1691020800000,29169.80000000,29433.00000000,28788.00000000,29055.90000000,176081.72500000
1691280000000,29055.90000000,30265.80000000,28677.10000000,29755.10000000,274886.60300000
1691539200000,29755.10000000,30129.00000000,29215.10000000,29413.90000000,260954.53300000
1691798400000,29413.90000000,29680.00000000,29080.00000000,29422.60000000,131312.71200000
1692057600000,29422.60000000,29496.10000000,24200.90000000,26610.10000000,514877.80300000
1692316800000,26610.10000000,26820.00000000,25572.90000000,26176.50000000,298660.88100000
1692576000000,26176.50000000,26823.80000000,25267.30000000,26422.90000000,352772.19700000
1692835200000,26422.90000000,26573.60000000,25755.00000000,26008.50000000,238818.04800000
1693094400000,26008.50000000,28140.80000000,25842.00000000,27702.60000000,409477.01300000
1693353600000,27702.60000000,27756.20000000,25305.40000000,25793.70000000,501396.74800000
1693612800000,25793.70000000,26133.00000000,25616.30000000,25811.90000000,146954.56400000
1693872000000,25811.90000000,26450.00000000,25342.40000000,26245.20000000,253536.06100000
1694131200000,26245.20000000,26436.30000000,25543.10000000,25826.40000000,165607.50400000
1694390400000,25826.40000000,26584.00000000,24853.40000000,26207.80000000,517781.88000000
1694649600000,26207.80000000,26890.90000000,26105.50000000,26550.00000000,264294.44100000
1694908800000,26550.00000000,27484.90000000,26350.30000000,27193.00000000,370493.55700000
1695168000000,27193.00000000,27383.10000000,26363.00000000,26565.70000000,318053.59600000
1695427200000,26565.70000000,26724.90000000,25971.30000000,26287.50000000,171217.03800000
1695686400000,26287.50000000,27312.70000000,26075.60000000,27010.70000000,368842.86900000
1695945600000,27010.70000000,28350.00000000,26641.00000000,27979.00000000,224603.34100000
1696204800000,27979.00000000,28591.70000000,27150.50000000,27764.70000000,445624.64700000
1696464000000,27764.70000000,28285.00000000,27132.00000000,27942.30000000,344497.58000000
1696723200000,27942.30000000,28077.70000000,27250.00000000,27378.00000000,286035.93400000
1696982400000,27378.00000000,27465.40000000,26523.00000000,26846.70000000,341670.80800000
1697241600000,26846.70000000,30625.80000000,26780.00000000,28480.90000000,450312.30600000
