time,open,high,low,close,volume
1585778400000,6345.00000000,6592.50000000,6345.00000000,6511.50000000,1501.89500000
1585782000000,6511.50000000,6687.00000000,6492.50000000,6642.00000000,1362.75900000
1585785600000,6642.00000000,6739.50000000,6570.00000000,6610.50000000,1078.25100000
1585789200000,6610.50000000,6632.00000000,6543.50000000,6562.50000000,621.13400000
1585792800000,6562.50000000,6611.50000000,6562.50000000,6590.50000000,452.81900000
1585796400000,6590.50000000,6603.50000000,6575.50000000,6601.00000000,496.48400000
1585800000000,6601.00000000,6628.50000000,6584.50000000,6591.50000000,531.62300000
1585803600000,6591.50000000,6601.00000000,6560.50000000,6600.00000000,662.61400000
1585807200000,6600.00000000,6642.00000000,6585.50000000,6632.50000000,662.93400000
1585810800000,6632.50000000,6673.00000000,6610.50000000,6639.50000000,549.83000000
1585814400000,6639.50000000,6659.00000000,6601.00000000,6644.50000000,543.19900000
1585818000000,6644.50000000,6650.00000000,6621.50000000,6639.00000000,433.88100000
1585821600000,6639.00000000,6706.50000000,6612.00000000,6645.00000000,656.98200000
1585825200000,6645.00000000,6694.50000000,6606.50000000,6676.00000000,675.86800000
1585828800000,6676.00000000,6725.50000000,6629.50000000,6651.50000000,1042.01600000
1585832400000,6651.50000000,6671.50000000,6620.50000000,6640.50000000,804.21600000
1585836000000,6640.50000000,6812.50000000,6637.00000000,6775.50000000,1687.91800000
1585839600000,6775.50000000,6828.00000000,6720.50000000,6796.50000000,1280.35400000
1585843200000,6796.50000000,6911.00000000,6782.50000000,6908.50000000,1552.21300000
1585846800000,6908.50000000,7230.50000000,6908.50000000,7081.50000000,9009.75100000
1585850400000,7081.50000000,7085.00000000,6729.50000000,6787.00000000,4520.87200000
1585854000000,6787.00000000,6863.50000000,6723.00000000,6796.50000000,1274.32400000
1585857600000,6796.50000000,6799.00000000,6644.00000000,6738.00000000,1411.38300000
1585861200000,6738.00000000,6843.00000000,6711.50000000,6825.50000000,1056.96200000
1585864800000,6825.50000000,6859.50000000,6781.00000000,6842.50000000,740.41700000
1585868400000,6842.50000000,6842.50000000,6730.00000000,6796.50000000,823.64500000
1585872000000,6796.50000000,6809.50000000,6732.50000000,6738.00000000,630.71400000
1585875600000,6738.00000000,6804.00000000,6723.50000000,6798.50000000,682.63200000
1585879200000,6798.50000000,6825.00000000,6774.00000000,6809.00000000,533.70900000
1585882800000,6809.00000000,6825.00000000,6771.00000000,6781.00000000,410.19700000
1585886400000,6781.00000000,6797.00000000,6759.50000000,6778.50000000,481.65800000
1585890000000,6778.50000000,6786.50000000,6745.00000000,6775.00000000,367.76200000
1585893600000,6775.00000000,6819.00000000,6763.00000000,6795.00000000,367.95500000
1585897200000,6795.00000000,6947.50000000,6787.00000000,6934.50000000,861.52600000
1585900800000,6934.50000000,6980.50000000,6866.50000000,6924.00000000,532.71100000
1585904400000,6924.00000000,6974.00000000,6891.00000000,6959.00000000,500.26900000
1585908000000,6959.00000000,7044.00000000,6917.50000000,7010.00000000,535.90000000
1585911600000,7010.00000000,7032.00000000,6934.50000000,7004.00000000,394.03000000
1585915200000,7004.00000000,7007.00000000,6856.50000000,6913.50000000,821.05300000
1585918800000,6913.50000000,6937.00000000,6807.00000000,6839.50000000,1197.05800000
1585922400000,6839.50000000,6855.50000000,6720.00000000,6787.00000000,535.71900000
1585926000000,6787.00000000,6823.00000000,6671.50000000,6710.00000000,1017.85000000
1585929600000,6710.00000000,6765.00000000,6604.50000000,6755.00000000,756.66400000
1585933200000,6755.00000000,6794.00000000,6669.50000000,6713.00000000,361.62800000
1585936800000,6713.00000000,6750.00000000,6674.50000000,6747.50000000,228.97200000
1585940400000,6747.50000000,6785.00000000,6735.50000000,6766.00000000,243.14300000
1585944000000,6766.00000000,6810.00000000,6677.00000000,6692.50000000,425.93000000
1585947600000,6692.50000000,6751.50000000,6666.00000000,6724.00000000,386.88200000
1585951200000,6724.00000000,6760.50000000,6710.50000000,6760.00000000,248.09700000
1585954800000,6760.00000000,6775.50000000,6718.00000000,6727.50000000,146.32300000
1585958400000,6727.50000000,6757.50000000,6712.00000000,6748.50000000,247.51700000
1585962000000,6748.50000000,6801.50000000,6741.50000000,6754.50000000,189.00400000
1585965600000,6754.50000000,6755.00000000,6676.00000000,6676.00000000,215.97500000
1585969200000,6676.00000000,6708.50000000,6665.00000000,6695.00000000,228.06200000
1585972800000,6695.00000000,6727.50000000,6685.00000000,6715.00000000,194.87200000
1585976400000,6715.00000000,6764.50000000,6708.50000000,6727.50000000,113.09100000
1585980000000,6727.50000000,6730.00000000,6690.50000000,6726.50000000,100.68300000
1585983600000,6726.50000000,6734.50000000,6718.50000000,6728.00000000,54.14000000
