time,open,high,low,close,volume
1689552000000,30221.40000000,30407.00000000,29362.00000000,30071.10000000,540364.48300000
1690156800000,30071.10000000,30084.00000000,28851.00000000,29273.10000000,469791.62800000
1690761600000,29273.10000000,30040.00000000,28555.60000000,29075.70000000,578865.88200000
1691366400000,29075.70000000,30265.80000000,28677.10000000,29301.30000000,550753.60400000
1691971200000,29301.30000000,29680.00000000,24200.90000000,26176.50000000,905319.24100000
1692576000000,26176.50000000,26823.80000000,25267.30000000,26085.40000000,644994.72800000
1693180800000,26085.40000000,28140.80000000,25305.40000000,25959.90000000,938798.41100000
1693785600000,25959.90000000,26450.00000000,25342.40000000,25826.40000000,484768.99600000
1694390400000,25826.40000000,26890.90000000,24853.40000000,26514.60000000,815390.43000000
1694995200000,26514.60000000,27484.90000000,26079.00000000,26232.90000000,722494.66000000
1695600000000,26232.90000000,28350.00000000,25971.30000000,27979.00000000,697401.63200000
1696204800000,27979.00000000,28591.70000000,27132.00000000,27899.00000000,850712.91400000
1696809600000,27899.00000000,27971.50000000,26523.00000000,27139.30000000,650037.93400000
1697414400000,27139.30000000,30625.80000000,27098.00000000,29978.70000000,1116204.15500000
1698019200000,29978.70000000,36743.50000000,29875.00000000,34535.80000000,1244490.32700000
1698624000000,34535.80000000,36084.20000000,34026.40000000,35035.80000000,920732.75300000
1699228800000,35035.80000000,38149.00000000,34526.60000000,37089.50000000,957547.75800000
1699833600000,37089.50000000,38016.90000000,34542.90000000,37386.90000000,939239.12400000
1700438400000,37386.90000000,38435.70000000,35613.00000000,37455.40000000,874445.99300000
1701043200000,37455.40000000,40439.90000000,36714.50000000,39999.90000000,782978.01300000
1701648000000,39999.90000000,44777.00000000,39996.60000000,43823.80000000,1061811.87100000
1702252800000,43823.80000000,43854.80000000,40167.70000000,41395.20000000,1049638.17500000
1702857600000,41395.20000000,44473.90000000,40566.00000000,43022.30000000,812877.81100000
1703462400000,43022.30000000,43874.50000000,41278.00000000,42324.80000000,655249.81100000
1704067200000,42324.80000000,45946.50000000,40210.00000000,43936.20000000,1054888.63600000
1704672000000,43936.20000000,49054.40000000,41323.00000000,41731.00000000,1490282.94100000
1705276800000,41731.00000000,43579.90000000,40269.00000000,41585.60000000,720254.94200000
1705881600000,41585.60000000,42839.90000000,38531.50000000,42016.10000000,944128.88000000
1706486400000,42016.10000000,43890.80000000,41767.90000000,42559.60000000,687125.03200000
1707091200000,42559.60000000,48603.50000000,42229.60000000,48328.50000000,796890.27000000
1707696000000,48328.50000000,52879.50000000,47712.80000000,52174.90000000,987947.46200000
1708300800000,52174.90000000,53120.00000000,50430.00000000,51747.50000000,707510.96300000
1708905600000,51747.50000000,64496.70000000,50922.00000000,63179.10000000,1361528.78400000
1709510400000,63179.10000000,70320.00000000,59111.00000000,68999.60000000,1365516.13100000
1710115200000,68999.60000000,73949.00000000,64539.80000000,68432.20000000,1286250.20100000
1710720000000,68432.20000000,69040.00000000,60761.20000000,67248.10000000,1185170.39500000
1711324800000,67248.10000000,71898.00000000,66374.50000000,71378.00000000,752776.35500000
1711929600000,71378.00000000,71394.60000000,64406.00000000,69355.00000000,853560.36000000
1712534400000,69355.00000000,72854.50000000,59765.90000000,65618.90000000,1136274.13300000
1713139200000,65618.90000000,66834.90000000,59521.70000000,64910.90000000,1090448.28900000
1713744000000,64910.90000000,67198.90000000,62370.00000000,63092.80000000,651228.03700000
1714348800000,63092.80000000,64705.30000000,56505.00000000,63997.80000000,1005624.23200000
1714953600000,63997.80000000,65540.00000000,60111.00000000,61449.70000000,672331.59600000
1715558400000,61449.70000000,67737.70000000,60707.80000000,66235.60000000,644636.47800000
1716163200000,66235.60000000,72061.70000000,66034.00000000,68528.60000000,641723.41100000
1716768000000,68528.60000000,70737.90000000,66660.00000000,67776.30000000,480250.75700000
1717372800000,67776.30000000,72169.00000000,67621.50000000,69642.30000000,500106.66000000
1717977600000,69642.30000000,70180.60000000,65030.00000000,66638.20000000,599582.77500000
1718582400000,66638.20000000,67289.90000000,63123.10000000,63179.90000000,576538.72200000
1719187200000,63179.90000000,63329.90000000,58320.00000000,62749.50000000,704094.34900000
1719792000000,62749.50000000,63845.00000000,53314.30000000,55840.00000000,902411.37500000
1720396800000,55840.00000000,61387.90000000,54228.30000000,60755.80000000,840254.57500000
1721001600000,60755.80000000,68371.70000000,60601.90000000,68150.00000000,851233.14500000
1721606400000,68150.00000000,69400.00000000,63378.50000000,68240.90000000,805145.15400000
1722211200000,68240.90000000,70136.90000000,57150.00000000,58131.60000000,1065059.93700000
1722816000000,58131.60000000,62743.10000000,48914.10000000,58703.40000000,1458971.56400000
1723420800000,58703.40000000,61950.30000000,56052.10000000,58406.40000000,913506.88000000
1724025600000,58406.40000000,65041.90000000,57753.10000000,64180.90000000,805212.76400000
1724630400000,64180.90000000,64447.60000000,56913.40000000,57266.10000000,854379.47800000
1725235200000,57266.10000000,59805.00000000,52500.20000000,54850.00000000,919550.45400000
1725840000000,54850.00000000,60624.20000000,54560.30000000,59101.20000000,831775.83700000
1726444800000,59101.20000000,64131.70000000,57450.00000000,63549.90000000,834980.52000000
1727049600000,63549.90000000,66520.00000000,62537.10000000,65571.70000000,681984.97600000
1727654400000,65571.70000000,65604.80000000,59840.20000000,62792.90000000,957142.32600000
1728259200000,62792.90000000,64464.00000000,58900.00000000,62838.70000000,799770.39100000
1728864000000,62838.70000000,69428.00000000,62422.50000000,69034.00000000,878551.98600000
1729468800000,69034.00000000,69555.00000000,65240.20000000,68001.10000000,788608.33700000
1730073600000,68001.10000000,73681.80000000,67456.10000000,68743.60000000,949272.99400000
1730678400000,68743.60000000,81700.00000000,66808.00000000,80428.50000000,1135714.36700000
1731283200000,80428.50000000,93400.00000000,80267.80000000,89900.00000000,1394912.57200000
1731888000000,89900.00000000,99690.00000000,89424.00000000,98027.70000000,949799.96200000
1732492800000,98027.70000000,98979.90000000,90835.50000000,97265.40000000,744087.22400000
1733097600000,97265.40000000,104698.80000000,90530.00000000,101186.80000000,891994.76000000
1733702400000,101186.80000000,105338.20000000,93888.00000000,104515.60000000,777956.13000000
1734307200000,104515.60000000,108421.60000000,92230.00000000,95144.70000000,960397.55100000
1734912000000,95144.70000000,99950.00000000,92465.80000000,93699.00000000,590416.62300000
1735516800000,93699.00000000,98950.00000000,91463.70000000,98340.50000000,500701.19400000
1736121600000,98340.50000000,102702.10000000,91151.00000000,94510.00000000,751619.53200000
1736726400000,94510.00000000,106476.50000000,89100.00000000,101310.70000000,817591.37200000
1737331200000,101310.70000000,109951.70000000,99500.10000000,102553.70000000,931690.72800000
1737936000000,102553.70000000,106421.10000000,95994.30000000,97645.70000000,672422.57200000
1738540800000,97645.70000000,102457.80000000,91166.60000000,96428.60000000,764183.63200000
1739145600000,96428.60000000,98821.00000000,94001.20000000,96060.10000000,477856.44400000
1739750400000,96060.10000000,99454.20000000,93318.10000000,96262.60000000,441921.38400000
1740355200000,96262.60000000,96536.30000000,78210.50000000,94259.70000000,1069277.60300000
1740960000000,94259.70000000,94414.20000000,79913.40000000,80692.30000000,1046074.33500000
1741564800000,80692.30000000,85299.90000000,76545.00000000,82528.50000000,860695.35300000
1742169600000,82528.50000000,87400.00000000,81093.60000000,86037.80000000,522684.48900000
1742774400000,86037.80000000,88740.00000000,81510.00000000,82347.90000000,602122.10500000
1743379200000,82347.90000000,88560.10000000,77083.50000000,78376.10000000,869912.37500000
1743984000000,78376.10000000,86099.00000000,74456.20000000,83716.80000000,1142993.48500000
1744588800000,83716.80000000,86444.00000000,83055.00000000,85145.50000000,468280.72800000
1745193600000,85145.50000000,95724.50000000,85106.10000000,93700.00000000,642868.87400000
1745798400000,93700.00000000,97868.00000000,92750.00000000,94224.10000000,513397.62400000
1746403200000,94224.10000000,104986.70000000,93333.50000000,104080.00000000,609949.00400000
1747008000000,104080.00000000,106650.00000000,100688.00000000,106428.10000000,565840.84000000
1747612800000,106428.10000000,111968.00000000,102000.00000000,108976.20000000,890171.11400000
1748217600000,108976.20000000,110700.00000000,103036.80000000,105614.40000000,602729.98700000
1748822400000,105614.40000000,106773.70000000,100350.00000000,105402.00000000,516947.51200000
